wallet_address,risk_score,risk_category,first_seen_date,total_transaction_count,known_entity,sanctioned_flag,score_date
ltc1aVEuRjqzJO8ONzF6Z8St1DwCLYl2FHHRaYd7tJn,29,medium,2021-09-01,20,,False,2025-03-14
0xx8XFNh4nmeESwKOZ9Bp69KaNAIIZDwn81809vZhU,37,medium,2023-10-28,402,,False,2025-03-14
335MsmaA8PknRQPq707rBgr03rRvZcL4xj,18,low,2024-03-07,59,,False,2025-03-14
1RHun07wEHk4eRVm7sovWG4XcaR5iM5CUt,40,medium,2023-02-10,75,,False,2025-03-14
0x2x1NU1V9hws4opXwSnMuJ9eVFYeD5bnJRrVzuhGV,2,low,2023-10-03,62,Gemini,False,2025-03-14
ltc1HdVkb1yGlyyBUqqz8k62BPaI4otnuHVh6p5uJFu,21,low,2023-08-13,48,,False,2025-03-14
3qFwEuBsfg6U6s6MFh0mc5MnjPD7jRvOBh,26,medium,2022-12-02,141,,False,2025-03-14
0xpmvNwWW0jRvaQpruxI4ZhcBEUwvUwmPTK7fV1cgT,80,severe,2022-07-25,5,,True,2025-03-14
0xiRQrM9GpUW71e3wce5kaWs7Z1DXmD6lFDqOLEBM4,35,medium,2024-10-31,17,,False,2025-03-14
3zhTkozJGlOiQ9UuH51ybWOkGDQKdVVovs,24,low,2021-04-12,1192,,False,2025-03-14
bc1lYvQBAsyTPFYbogMcDo4IG7MJuAPXH8cibNwIPQ,25,low,2022-01-11,11,,False,2025-03-14
bc1OIkEJ2BipN6OYqSri2tQ1wWsXkSa9dAjTm2yC2X,59,high,2021-10-08,125,,False,2025-03-14
3EmS2mSs1s1bhL2pm7s2stXVcBLZFopWGM,4,low,2021-02-25,28,,False,2025-03-14
MkYkOuudyJEBFHzUCwmU0KRQfkYjqRfPWm,15,low,2024-07-11,293,,False,2025-03-14
bc1W3jPplGodvPinD9XzKQnvTnEERJjcjGo0VQ2hgm,10,low,2022-03-19,47,,False,2025-03-14
MCEyWRsuauKwkMNyPSO6FZS4Rd9ypNee0f,23,low,2025-01-09,877,,False,2025-03-14
3zK2S2DFsmsnEU3usEMTXN9vIhmLIex23R,12,low,2021-09-17,80,,False,2025-03-14
0xcp0RpInO04N6o2gcFPcf2QEMHg3BXXgyKnz9nP4P,55,high,2022-12-26,491,,False,2025-03-14
3njpjQtt4C4xDIj1iRni0QQavD2xhU22dz,4,low,2021-01-26,33,,False,2025-03-14
0xItbHn9DJUHw57i3Ma5eV6Hm8QWdE33K9SA6MG2br,23,low,2022-05-28,18,,False,2025-03-14
1Bwrxz9LSfu2Q3OC0jQDdNQY5sL45EnWcP,32,medium,2021-12-05,612,,False,2025-03-14
0xKjY4dEJrPSxerWXW8MGZLGZKPtwIe0LDpV2VdTjW,24,low,2024-05-11,390,,False,2025-03-14
0x2kPZflIGB6WwNjY2A8wssAWzzmTIhoraCFV7F88U,66,high,2022-07-30,232,Mixer Service,False,2025-03-14
35XkcASoL6K30MVgOAyVVf8GZchl79Ptx5,15,low,2021-02-01,504,,False,2025-03-14
3jtztIbjTK0yOgPfIcFGdIcEBrQTGT2EXb,74,high,2022-06-20,16,,False,2025-03-14
bc1n7m4sceoxV2Ap9fh1YYM3z6hsCHRNLV6sQ4Gxns,62,high,2024-06-11,372,Mixer Service,False,2025-03-14
0xT0TJDu6aDlxrYffrOX0gP7mdpqLmwyjTQtwqG94A,73,high,2023-06-21,4,,False,2025-03-14
ltc1opygVNZoL1HjfLjdEWxjaTW7kSNSrNif17IEQ6R,28,medium,2021-04-04,101,,False,2025-03-14
0xA8AOdiQIkLVS665OAFTkSIy7F2Jy2n8WFJ6QzzYF,42,medium,2021-05-15,82,,False,2025-03-14
0x7BVNxPvWg1sz9M1lbgxsfuVpM1nLzdg0xXtP3hYc,28,medium,2021-07-06,7,Gemini,False,2025-03-14
0x8afLJbAFYq4KWaPQUc4rkS5fccBgS8M9YDt9UaCj,24,low,2024-07-21,70,,False,2025-03-14
3VSn4KGxyItJj7gnuRkV4UqMAuOtr5etPQ,37,medium,2021-06-04,12,,False,2025-03-14
0xdUiza05N15ZGfaAivvcbr1KmyAuLxqIgbuAuNAud,12,low,2023-05-08,24,,False,2025-03-14
1bvj3LuZ1A1R4xjECK9El9HZgGHg7ditMz,41,medium,2021-12-08,178,,False,2025-03-14
1TzKaxbTAuU5WQxvAca4wTk5jVJkzp2z98,18,low,2024-09-17,50,,False,2025-03-14
1gE8deMVDLa2gfChOwwuWKNuor7oomhgra,69,high,2023-08-19,12,,False,2025-03-14
LSBplHK4AuLM3gNywEvxc6CdXMy1wmx9LY,1,low,2023-04-30,42,,False,2025-03-14
bc1lVa7prwad2HwEk7aQblfGdDmXyTVLX2QGzWNUGv,57,high,2021-06-10,16,,False,2025-03-14
LT4dn17f37H1tjAhzGwPQz7EoHdi5snHEK,34,medium,2023-10-11,426,,False,2025-03-14
bc1tLwvv3jaQHZzmb0RnyEyD0Eu6ExjXgQx6Tfeqrn,20,low,2023-08-24,167,Gemini,False,2025-03-14
0xVde1fHbN44sknUaBZyHTQBxXouiwcYfB5MoSkN3O,6,low,2021-08-10,455,,False,2025-03-14
3cnYQl6srvGudfi8mmZeY2R1N4pMDXbwmX,17,low,2023-06-23,21,,False,2025-03-14
0xUGd8zVDt6WeM1zmk132BfgVBZO0bEOof5JKWjT8m,14,low,2024-06-18,2514,,False,2025-03-14
3LwmwatJPbu4hNdrD46vLrvqlDt0QRFd2w,14,low,2022-10-02,6,,False,2025-03-14
1GAKOtBPikpzLZ3mgO6z6g3n2Zwto9rltN,0,low,2024-05-02,167,,False,2025-03-14
bc1PLm5GK4k9cECZEmgAG0UHiSvTO495hjZhDSrCir,47,medium,2023-04-16,4,Binance.US,False,2025-03-14
ltc1d9YtZISbVaN8pkwp6PtpY8PiQhMIhiwR1jUGhBv,32,medium,2022-12-22,128,,False,2025-03-14
3y4LWgSJictRhahJVxh9OoBIhYVfmR4q84,41,medium,2024-10-12,35,Major Exchange,False,2025-03-14
3jy3LhfxkTy8aAM84SggDOoS1nGgsW7WYb,47,medium,2024-09-15,63,,False,2025-03-14
0xD8HEbgWeHWoDycrYCHYe6RybFOYkW1OI5ZPOZtAV,20,low,2023-11-04,28,,False,2025-03-14
0xrGrGqoeC4J3y5Vv3kXyPz3WX0D2lbrnfwz7CR7xu,46,medium,2023-11-12,95,,False,2025-03-14
3t2c15SzjiOuKG3uvvMoCXMR49Aom4lGJj,64,high,2023-10-26,103,Unknown,False,2025-03-14
3srMi40FBNiGVkk5qr26OM31BoO9AF0y7N,37,medium,2021-07-28,5,,False,2025-03-14
MIKYIfetvhicVFgjTPqzEmAl4o4zf0CEDq,57,high,2022-08-15,20,,False,2025-03-14
0xQFog4FJaskvpBx5AkPt18yUWon97HWw2ZpP05LFt,7,low,2022-04-13,110,,False,2025-03-14
bc1Y7RrskbxK79VW60qq6o45vBIeCxvx1Ksb2DyXkq,20,low,2021-01-18,15,,False,2025-03-14
0xrVwdTT4E8FICXpQGZFdSsBN8CeRxd2aaWvoEQsJQ,37,medium,2021-06-28,44,,False,2025-03-14
Mj4uVGVWHMxtn3NObvMtIaaTwjTrkzIgbK,15,low,2024-09-27,15,,False,2025-03-14
0xSXmRRIBFStaY222bxFk5OC8iiNgSUzYZfQEKK7xO,9,low,2024-03-13,2,,False,2025-03-14
bc1SdzZYCeQBnO6Gli43JjIfEikeAZ02OgwwETUJzG,6,low,2021-10-19,34,,False,2025-03-14
0x87Wg9o9huGDVd0PI2bzsUK4FfBKczTrXFMVxb0L9,40,medium,2021-08-28,3,,False,2025-03-14
MmyWL1WVXESEJYamdK1e7kdr5TqcVhg84T,21,low,2023-05-01,243,,False,2025-03-14
0x2m0RxlCEJkRnGFOoSViq9uNGvdlhAOriqU5xGzpE,64,high,2021-12-22,8,Unknown,False,2025-03-14
bc19Hs525ChNTGo5Ejtp7c4CqRX54Hfz5CJ4OOQEXu,39,medium,2024-03-26,14,,False,2025-03-14
0x5UXhKHxwHjGTLAh6e16wR72ewbH8rlTC6Ys9AqyQ,45,medium,2021-09-25,164,Binance.US,False,2025-03-14
bc1NeehWhzXfRujFhoxrMO7Cq1sv5A2nQfATkroRma,39,medium,2022-10-26,35,,False,2025-03-14
0x7Me8qO07xJLSkxygpQGqB9TgNt1bXeDCS3deZyd2,3,low,2024-07-19,206,,False,2025-03-14
3ZZfsk6blJXEXthRwbEG2gwGtNsehrEHEX,53,high,2022-04-05,356,,False,2025-03-14
1BS7a6X34PLUTpcjNgEYSKzYBjH3ma5S5o,50,medium,2024-12-10,882,,False,2025-03-14
39yGjqleLQqHBKOk4BRZWQgKmuUO0g1axY,45,medium,2022-08-20,35,,False,2025-03-14
1SKDK99GSdJUCZ7Ad7w59Zn7BVzI3wQIw4,11,low,2024-01-01,82,,False,2025-03-14
0xPqIEt7v62aj0q3ZpnYHX42gP39M2V9qJWXZmEamY,3,low,2023-09-20,27,,False,2025-03-14
bc18yRytNktbM8LGzIqRkxvQYvrovbtUQJtgdqWNQ2,8,low,2024-12-14,46,,False,2025-03-14
0xgGeF2u0hLJkIObbpwqy5XPBc7GpCfXGHRfX0Y2QC,13,low,2023-10-12,90,,False,2025-03-14
1mxl5aZsjyX6YF8IfoczfqyDlubLmCNQbe,19,low,2021-07-12,17,,False,2025-03-14
MQOGjF7Hgkcn580kaXHElOYTM8JzrcLJGH,21,low,2025-01-02,33,,False,2025-03-14
1pg935783RpVFf4QDUyXnX0a96nIQTfrNl,10,low,2024-05-13,178,,False,2025-03-14
LD98r0zMezMak4ztEYi0ukCn7X5LVy2U2C,8,low,2023-09-08,119,,False,2025-03-14
bc1oWv3SMBH9XHIT4BVtI8ww7HyjRAKnvwDUSAbOOq,10,low,2022-03-21,63,,False,2025-03-14
0xCZsLW8H7AlSkI091UXTFZxuywcz3kUa61PFiG2z0,3,low,2022-03-08,303,,False,2025-03-14
LLEKkg6f7vOTpT2yo1rjurk4jRvhgxnZcu,20,low,2024-04-18,968,,False,2025-03-14
3QWUJE4QldJXXcRxwQFOEB1AZVnNNDxwr7,3,low,2021-05-30,59,,False,2025-03-14
3JM9Ydi1LUg2AwdPLRFaLYbDIuHaOoOSQf,61,high,2022-12-22,61,,False,2025-03-14
bc1jUDBMeBjgoKFwQBHYktDc7SB2BgDjhBmSTu1wmz,17,low,2023-10-20,52,,False,2025-03-14
0xhjXx38pv7loVIGyvikqKMJoQMcXbWN4GKBKGeuv8,25,low,2023-07-07,18,Major Exchange,False,2025-03-14
0xdCYpWb0cVLQ0Pima6FT1Y4yDivQyxV9JO8VFZtVI,19,low,2024-04-28,24,,False,2025-03-14
0xAeC0FbkASHFNWhD1Y1aYlnB6hycWhjI0xUZMbuwD,11,low,2021-05-04,122,Coinbase Hot Wallet,False,2025-03-14
0xeVDMqptHARAWdHFYnkQIv5NJ0zCgQDB5giRgULAd,5,low,2022-11-23,36,,False,2025-03-14
0xNMzILZ1HvVWp48OAYLQW2shOk3PPnioBDk6cnAmT,24,low,2024-04-14,32,,False,2025-03-14
3PeocGhtBKCiUgg6P2uCD3yxxBDDlAC0pw,19,low,2022-06-27,166,,False,2025-03-14
0xTObq5IBkoCfdfpHt0tJGKbXc1AT5yWXwiCwDalQp,11,low,2024-05-31,21,,False,2025-03-14
Ms1jrVlZZLzw5n802fQAdgTT9uslV6I67s,61,high,2024-07-10,34,Mixer Service,False,2025-03-14
0xOSV67UiWojVBYwPyzXQap1jjk2x6nUn0JSn3huJ3,14,low,2023-09-25,42,,False,2025-03-14
1q6qdnppCosGFAMID0TIgixthVMvcIrB3g,33,medium,2022-01-01,422,Coinbase Hot Wallet,False,2025-03-14
Ly9q6gwm6OWbPvocZKfNilsydGoNt1u2j8,23,low,2021-04-12,8,Kraken,False,2025-03-14
MRJda8ew4ymxinBVEVUTYPUbxmEFvr7FQx,20,low,2022-11-05,64,,False,2025-03-14
1bNoDiFs2pvl652YovAsThA3w664V6aoGC,11,low,2023-11-20,39,,False,2025-03-14
bc1YbWBL7GGxa3kqc8egInZRP20spt7FVP7Pc1AJKr,9,low,2023-03-27,41,,False,2025-03-14
M47oGzPBRImmBdc0TPDDPUz0csl3qCSGRk,6,low,2021-11-01,140,Gemini,False,2025-03-14
0x54Yprrrq364qQfEMOfBpa9p7RDftz1zdjHgW85Xo,16,low,2021-08-06,16,,False,2025-03-14
1mUS9v7cRUMfP3mYlDdRxivvvFq20EPEfl,7,low,2022-07-28,13,,False,2025-03-14
bc1ZQyNV3kINcGIyGgj1Mt5W6FNGCqoMeopi8P9bGa,19,low,2021-06-12,17,,False,2025-03-14
bc1bV5dwBdLRnIbp0NpuNiBJA8wIZLVcdr0FIj0lE5,4,low,2021-11-26,43,,False,2025-03-14
0xEpvjE3RNE1U9WkujlRqefRoGoesNbOixOCU5SpZ7,19,low,2021-05-28,1,Kraken,False,2025-03-14
0xNn8ZYqHQLpvE6AyGZeHp1Jcn3HD72LorM9VeIAPA,64,high,2023-02-17,19,Unknown,False,2025-03-14
1a4itrldQUz0ZWpZGJMYLpVnCwMgIfLKIR,38,medium,2024-11-02,119,,False,2025-03-14
0xhJcxe1yf7uHWhg2n8I6gTETiqPgcKjJHqr959PzD,42,medium,2022-11-21,29,,False,2025-03-14
0xcsWyLV0vM1vAkUbJhXTmexdUmaeOF0Q3lzQhHsoN,17,low,2021-07-05,124,,False,2025-03-14
0xTDxCFlH7omJqstAuzlInfe3PEY9Axv8FSpyASnvd,11,low,2024-06-19,26,,False,2025-03-14
ltc1vTDBcXZ72UtL10WhXjA1hsz2Q29dwhhML99fm40,17,low,2021-06-08,4,,False,2025-03-14
3mri5IiAcanffmlNAhREBY7krgY6WkYTY3,12,low,2024-05-26,1290,,False,2025-03-14
MYtcQlqEfK4My6wXau1l4LaBprqHrfY1aE,4,low,2024-05-22,28,,False,2025-03-14
0xgPE2VhlXOjIXVhIxFV1p2aUUuOKCDMszbFoVbot8,22,low,2022-01-01,12,,False,2025-03-14
0xsfraoampGhgLCaKpLAQyJkZ3ehuoTN95AflezCZS,12,low,2023-04-09,35,,False,2025-03-14
0xQNbYP2rzdva9R03pkYmLVCM98At4qbHa1Ps5sosm,21,low,2021-02-20,34,,False,2025-03-14
ltc18uwvmilvttVdNKmaLksRAKb83ReoXJ9BY8xIVSz,20,low,2024-05-13,205,,False,2025-03-14
LPycyHeZxPksHXFqPZ6QCNCu8YOcSORift,2,low,2024-04-17,19,,False,2025-03-14
bc1shfmMzWA4ybwezENn7fBJ7fRSv59Pr1CqtcMP9I,24,low,2021-09-23,178,,False,2025-03-14
0xIXEzhuzHbFXwbBvtX9iarYXZgBaryfqXpN1dooMK,8,low,2021-03-16,105,,False,2025-03-14
3VGsyytP24yUcdStqzpl1ceqk1FQgdVTf2,20,low,2023-03-07,76,,False,2025-03-14
bc1WNi34BFVuZiVdJapvBhtjI8qJGeg7BFBo1aWxVC,22,low,2021-06-29,83,Gemini,False,2025-03-14
ltc1plFw8kLDZEm8MYtYf4G8iulOuy4UmHqTFQ5YfRO,27,medium,2024-02-20,50,,False,2025-03-14
ltc1cJSn1RS67rdeLFpixoXonD67oOT4yMmC3xw10t8,12,low,2023-08-18,206,,False,2025-03-14
0xILuHAplTFfgYpPMBrRCRajHWK2UYxSGWy1fPRKXW,19,low,2022-12-12,11,,False,2025-03-14
0xg2zhKUGP4zgj1wm0Ci8iqI3jb2tf2pKIBYD0mVtE,1,low,2022-06-28,192,,False,2025-03-14
0xCLDdHxG4doXyUm8P5FPTWAY1QdRMRCC7ZKYN760u,21,low,2021-04-17,30,,False,2025-03-14
0x2GeZ5uf9JH8m3w6Gk6DHywaoHQgnsNY6iW0hWaF5,2,low,2024-07-07,227,,False,2025-03-14
0xMrxtpyWA18kFM8uWjO7clZ5kGrY1iSfvzpeRcwMP,25,low,2023-11-11,7,,False,2025-03-14
MFdcBSvQZetkD1SfUnVnUWZLyL8n9ltdWJ,11,low,2023-05-25,10,,False,2025-03-14
bc1h434cpCFNqynEmPIheb10hLIGZ57cBpiK27WjVi,12,low,2021-05-09,26,,False,2025-03-14
3XCQXiIPwnsUuO752gy963EKubWd4pmUUd,3,low,2022-02-08,152,,False,2025-03-14
M9qA7kvhtZeOdOimtvla0c6MPg3dvQfoYI,33,medium,2023-10-18,8,,False,2025-03-14
bc1Uw0QU4YbAoo7Mmb6X8EwvVQa8yiUGQtQ2o2ggyY,55,high,2023-09-20,5,,False,2025-03-14
bc1DmWgQvEM4sAHAVJXoI33Tt2gCCHI748wAeikMaz,23,low,2024-03-31,218,,False,2025-03-14
0xJ4FWUqXlAycEhHg3T3lg7MVWfNpMLic56VFToce4,10,low,2022-08-22,4355,,False,2025-03-14
0xlpR88KLIINxSA1gTK3YNNOTLpXOHSP9wJ7I5z9cH,11,low,2022-04-19,81,,False,2025-03-14
LvO2C5hdTP2i5WRyzJ4rbt7SFC5NkU1bXe,38,medium,2022-09-19,62,,False,2025-03-14
bc1aBMUkavGgwUlmjUKFHpeXFUlAaMODxvlx2RCGC3,9,low,2021-07-02,18,Coinbase Hot Wallet,False,2025-03-14
3F4yYAm0xLHUKkkTQROW4743TcljuJFrVo,47,medium,2023-09-08,2,,False,2025-03-14
3cFRyE0Nh2iIe17RcSGFxQ39phVTpYSd6w,46,medium,2022-11-14,4,Gemini,False,2025-03-14
Ln63SbigQCG0R5qJ7pHnYXIEtf5kf2mYGC,18,low,2023-08-15,54,,False,2025-03-14
0xrLo3YimOU3WsTwLvnuiHF4jVcQ09atip9zvimIM6,22,low,2024-04-21,288,Gemini,False,2025-03-14
0x6mw2VLZ7JZVZr9d727UOhaERXdfmluLNcOj5h3MZ,30,medium,2022-02-25,744,,False,2025-03-14
0x8AtLTiVWqPF2dEVZVIqdCHcxYxV4TxCSoC4ZrtHx,51,high,2024-09-01,314,,False,2025-03-14
bc1I2Z3ivyrldFC4eH77uCtmRo0LnzajSYYRPgXyHK,89,severe,2022-08-03,43,,False,2025-03-14
0xJ10Fv0nKRhJSQ096kEjX8RNDt0h5e3lqBHAOv1K6,45,medium,2022-11-29,25,,False,2025-03-14
0x6GtaWPpRFoOt7RCL0Q6iJHut3mifDs5X6vyRuG9s,14,low,2021-07-01,135,,False,2025-03-14
0xWuvUun0nHVCIF9CC8gJnYUZR1iuWVbR1NluV3Ce0,24,low,2022-08-15,3,,False,2025-03-14
0x0j0Yk0DtBHU7iy04D0uDdGR3cP8ctp05Tx7Snh9p,74,high,2022-01-27,7,,False,2025-03-14
18a8X8axk1sT8OT00V0DU4cZ1LOLZamWSB,21,low,2024-10-23,18,,False,2025-03-14
LpowMJEr3oB2g1oKA0nBNtH7rUrCnk5rgh,24,low,2023-07-30,105,Payment Processor,False,2025-03-14
LAV0hhCC3RYjYvkoLSMxVDzZG8dgzElmfc,66,high,2021-04-22,222,,False,2025-03-14
0xjBVC0ETAvqfm11juHMYuI8LrQKRlFd8EnIIUZ2rt,29,medium,2023-12-18,97,Binance.US,False,2025-03-14
0xOdasNSSen1uR4lk2iyhIh0PNKe7yLbTPIXl2yHlY,16,low,2021-12-28,1,,False,2025-03-14
0xPrUoi2wLtrv2RiuMnnZFb0a3UGBTE8crk6iLiYHG,35,medium,2022-05-02,49,,False,2025-03-14
16CYf4MY4zPzU1yFBEzoHM9H77klKdTYmZ,37,medium,2022-03-28,9,Coinbase Hot Wallet,False,2025-03-14
0xHnyd08yeuDPeCC98CKvSLABzqajb7qAN6lOlxjDx,29,medium,2023-04-12,166,,False,2025-03-14
0xvU8CZiEzUxocByVfy4k0CHjmexpqcBNZUwBtJUsx,67,high,2024-09-30,49,Scam,False,2025-03-14
3oXc3usWLEUTnG3qQRGH8vRADAK7HUV4VW,24,low,2022-10-05,740,,False,2025-03-14
bc1UoW7WqCb5zZ3HSJkVT2305soHbqwMxwHs4agtsJ,45,medium,2023-07-21,9,,False,2025-03-14
1rhhUPWosccjOFz02BqGelh0l2mnaSJbFC,49,medium,2023-10-20,24,,False,2025-03-14
0xpIwpRnlCQfXsMjgZrEpzmBCZcWFOhTTqVGKnVCMd,67,high,2021-03-13,37,,False,2025-03-14
1eb6egTp700hFRandcb63oQ5Pd5vwFRxLt,24,low,2024-09-20,139,,False,2025-03-14
bc1HidSskVZFKuZ6lOd5GRvUx62qYaG1zisqNEaxo0,47,medium,2021-09-26,19,Major Exchange,False,2025-03-14
0xI8uhxmy3XLXGIWRO0XU8NBaUd1pnYrrqOeKOA1oU,59,high,2021-03-26,30,,False,2025-03-14
ltc1ag3w9bjp94Lnijuj8p0yh84baLUGlKNOF0I9LX7,12,low,2023-07-13,6,,False,2025-03-14
MggEw6vbkd0uyUqpGBZa3JxOc8HtKLyn63,18,low,2022-04-05,142,,False,2025-03-14
ltc11yu3jc3H1PrIo564aJkTNkYSCYK8OGyr1Vrh7k0,18,low,2023-12-13,216,,False,2025-03-14
3aeJfEWErW1TDgwwqxhDPYriPVj7T952lM,21,low,2022-11-29,35,Coinbase Hot Wallet,False,2025-03-14
1FzpjXAP2x3LCOUkaNoKb699MckytSnadO,19,low,2022-12-22,261,,False,2025-03-14
0xGZVnLyo2M0hCERGu3y0po5pWLviVXNBySuasLsrO,21,low,2024-06-11,2104,,False,2025-03-14
0xqPNVrx75onXc1yyMpv5IRbQpvrHsCwZM2tz1LzCy,16,low,2022-01-23,415,,False,2025-03-14
0xSmTgTYLJbtBrQw4UAYPMsx4SDBLoRs9T3QGLas2y,18,low,2021-11-22,234,,False,2025-03-14
bc1gRB6Si9Y8jPEs4pkjWKqGNc1dMoaFpWCIYMdNz5,4,low,2022-10-22,550,,False,2025-03-14
0xWnNzkvrGrRZAFWbA7p3woajiL9S8VRbynNKaBaHD,9,low,2021-09-22,126,,False,2025-03-14
1zVdvkBZjzcGr8XKuoh7xYZgBl2jSG3UKZ,65,high,2022-07-09,83,,False,2025-03-14
0xwxQDIviBx7E0oVqHU46eJW21vOZS11M1K8bbVhTF,44,medium,2022-06-13,124,,False,2025-03-14
1z5ylVOFQO3SkpVTIxKmd8Pqeqjqs9SL7F,46,medium,2023-04-21,467,,False,2025-03-14
LLfNPy8EZ4fRDvJ8XWU95vyC8obADj8xju,77,severe,2022-05-16,74,,False,2025-03-14
Lk8gFqsqvVMemrB8Xf78Dcc5FZpt1NuYGM,7,low,2021-06-10,15,Gemini,False,2025-03-14
M9qM7U1SH3dTCWcEckpmje17A6mAChRyAm,48,medium,2021-06-28,694,Kraken,False,2025-03-14
0xTB1n3Ozs85xYL8jqU8TkHbQQpgYRBIzjXj0WKdoj,1,low,2021-03-30,99,Coinbase Hot Wallet,False,2025-03-14
10l2Waazp6ebBFpuRvmex8yNrI9hLmT1gM,47,medium,2024-01-29,815,,False,2025-03-14
bc1DbTdz0NpDB6Aqxbt7k55pCNVJCgwxlVav6OhpAL,68,high,2022-08-31,457,Unknown,False,2025-03-14
0x9kuTLVCNY49TlP1XRbfSCyDQaY87wIIk7a2brI95,69,high,2024-05-30,118,,False,2025-03-14
1HpFjKEc2yEtEJHwDC3pFwe8nOnQa491bd,50,medium,2024-02-04,210,,False,2025-03-14
0xVtZp4n1vX5y7HSOtEtLTWXZ5v0Tarzjpri43e2AT,18,low,2024-02-20,301,,False,2025-03-14
1xt3mlpdYobiWVaAcwGV2Yp0Mzkqu4BcCG,0,low,2021-01-31,1807,,False,2025-03-14
0xPidNauVDMmHKOxCiYEGDR9pI3fsaNCa56W2Wnqx4,21,low,2024-10-25,132,,False,2025-03-14
3hcMJ2Zppg529hF6ZfnLXSB1Pj1ru5NrDt,10,low,2022-05-13,29,,False,2025-03-14
0xsm2FTGbTQ4WIqrB3HWYr5wrBVi6FZ6qCrJ19ENrs,6,low,2022-09-27,51,,False,2025-03-14
34PirE1tbDmmZg0m1jxtGZ4pv7jET1mykj,24,low,2021-08-23,14,,False,2025-03-14
0xaebMLHT2Ux0mvdrJ7HeLafWJ8AwbvtySiFaI7AzT,20,low,2021-09-03,37,,False,2025-03-14
1weOgtCbr42TgdKPfwTwYHyktVtQVYa55j,21,low,2021-07-05,218,,False,2025-03-14
0xibXs5FwSOlurLLxpIB1wnNrBiKFDf6uqeEV9rTj2,12,low,2023-01-22,1,,False,2025-03-14
1RYMm2ibelWoJEGruYPRMTttinjyuHxr7s,21,low,2022-08-20,12,,False,2025-03-14
0x55HiCEnh2KhqQUZLyAEloEmqJiUPCbvrA3DwOKIg,16,low,2024-08-29,12,,False,2025-03-14
0xPzz0FFzzUBNEy8hYCyr728f42GYkrLIkL3CwZOLd,0,low,2023-10-20,148,Major Exchange,False,2025-03-14
bc15NJebH5i3k8RrH0VgtLZXnKubwhVUspMk00R5Fc,18,low,2023-11-08,260,,False,2025-03-14
M4x5Ofttgf1pMisGyKdybmQ9CBMNl0PJCQ,34,medium,2021-04-06,149,,False,2025-03-14
1QqpK3LlJ8hD3iyHus52ufn7ZIW1lSHThs,18,low,2022-06-14,114,,False,2025-03-14
bc1X1OherBgu3WSv4Kz9c7i6sSuNYyreMhRKOT8NqG,4,low,2023-02-09,128,,False,2025-03-14
bc1PuoUlbIMTJ99ezj4HKhj9D3EVYOMCof0sSPwmB3,15,low,2021-02-07,2019,,False,2025-03-14
bc1PxM0kzyys3HOT1d86x6VmUNVy81r8gDOa0qiIzK,59,high,2023-02-09,202,,False,2025-03-14
0x8FHltGTZNLPLba07RCt4Jie1OvIgVhjSaclkFDXX,5,low,2022-10-08,19,,False,2025-03-14
0xue4JKhKu6pSWQLdaeyUIQNBH30V35BZRJz5DkMzp,30,medium,2022-09-13,9,Payment Processor,False,2025-03-14
3GoMPtQ0soNDZRDD3lJolbO1FrPStV9BRW,3,low,2024-12-01,118,,False,2025-03-14
ltc1caDn0APLfYkQzHVxjYi1jzvIpICRXv4EB7yhvS2,6,low,2024-08-22,57,,False,2025-03-14
1soyjp76yGpNFPr2XM8k0cTnFxy3vkt8RF,50,medium,2021-08-22,23,,False,2025-03-14
0xwdT12PU6PpizwPaSk6kGWNBki0bek2bApLlDG60U,5,low,2021-11-25,7,,False,2025-03-14
bc1xldxV06RUBJRzYOhZKb1TXuFoANXYZcqJ6cOgjz,4,low,2024-07-08,262,,False,2025-03-14
1oiW93H6abLzWxw2KqxABkSbaSCd691BNf,31,medium,2022-02-11,154,,False,2025-03-14
0xqCBZ1dZroIUvOOFljFP2wlyViPGQ0PIzngNxv9zr,10,low,2021-02-23,22,,False,2025-03-14
bc1PwtmbpFXhHuTyCgFDeAjfuzPRNsADrSMCwMr7ZJ,11,low,2022-07-23,226,Coinbase Hot Wallet,False,2025-03-14
0xBqYQzTw1aXtD1tLMHl8W01smpTwI2SQTnxs2PbFH,3,low,2021-12-09,116,Major Exchange,False,2025-03-14
1ZAtYtVodQXR3yMhTOyela9r1ee39BgRnD,5,low,2021-03-07,357,Kraken,False,2025-03-14
MiX73Ni1QTjmHUgezg4FZGJCnH7pDkmrUW,11,low,2024-03-21,86,,False,2025-03-14
0xomkCrdMeUH84Sq8QBVIFsHu1knDasQHgcDRjT3tx,7,low,2021-05-03,2,,False,2025-03-14
MDWYo4x0h8hCabagXZek0BDxQZelWHs84M,16,low,2023-09-15,69,,False,2025-03-14
1WJyiIrGkMQsLw4IxkT7i2yNefqp6KZTqI,1,low,2024-03-02,6,,False,2025-03-14
MPYmpZM4ur9N1TNqXEpMBimBKUAj9T6GF1,5,low,2024-12-29,1,Coinbase Hot Wallet,False,2025-03-14
bc1mtUssc5xVZ9ShVogD4N6DBwmhKMdobYYEcnBu4Q,50,medium,2024-10-08,19,,False,2025-03-14
1ubdkOtxuqbAfg3PtagSECBY6hyUxf8Nkl,13,low,2021-11-01,113,Binance.US,False,2025-03-14
30ymGYu3M0gKuwNGV9onsiU3HVTCWrjsgt,31,medium,2022-08-12,59,,False,2025-03-14
